suite,case,instance_seed,algorithm_seed,method,m,n,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,5000201,spir,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,4.2121184598592624e-24,2.090428667564947e-24,1.0149544087365503,2.0523446250226255e-12,3.8009222388208646e-10,9.170750033043035e-17,0.018519902517731213,9.170750033043035e-17,1.8389754924848785e-12,6.95537658983329e-13,1.643043381188752e-12,0.0,5,1029,1034,5,37,42,1032,2,40,2,0,1024,0,32,4,4,4,4,0,0,0,1,1,1024,512,0.960451163,0.020135194,0.697265995,0.0,0.150282643,0.007720146000000001,0.09276733100000006,1.0128515839969623,711.37109375,25.0546875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,189,6000203,fossils,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,1.6413700674757359e-24,2.090428667564947e-24,-0.2148165144579177,1.2811596572932413e-12,3.4215547646411873e-09,5.72476709135806e-17,0.2670670080160069,5.72476709135806e-17,1.1805526891149712e-12,4.2880976040194996e-13,3.5270570872661315e-13,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,4.779566442,0.012372448,4.078673092,0.0,0.467657566,0.006198758,0.22086333600000047,4.823980045002827,775.375,89.05859375,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,1000193,amfls,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,8.186209808883333e-17,5.41096263700066e-24,15128933.272998447,9.047767574868036e-09,3.5793095180557436e-08,4.0429279651442583e-13,0.0003956013998412143,4.0429279651442583e-13,9.047770497247602e-09,3.673848054418499e-12,1.479752161098186e-08,0.0,229,229,458,63,63,126,428,30,96,30,0,0,0,0,0,0,0,0,7,114688,3,48,48,7,214,0.83201317,0.355455547,0.416366237,0.03527053399999999,0.002492774,0.184048183,0.02242807800000002,0.874847608996788,686.20703125,7.67578125,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,2000196,fixed_rbgk,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,5.549781851054401e-14,5.41096263700066e-24,10256551787.224304,2.3557974978877949e-07,1.0765656404082626e-07,1.0526706732498566e-11,4.569856455716206e-05,1.0526706732498566e-11,2.3557975064468224e-07,7.535912782187795e-11,3.2623471274568405e-07,0.0,319,319,638,47,47,94,612,26,68,26,0,0,0,0,0,0,0,0,8,131072,1,34,34,8,306,1.020411239,0.41769493099999994,0.5040408499999999,0.06338208499999999,0.008938746000000001,0.168019922,0.026354627000000113,1.06238060999749,696.40625,10.06640625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,1000193,lsqr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.079980323214172e-14,5.41096263700066e-24,13084511569.641083,2.6608232416329654e-07,1.1862025885513142e-07,1.1889691689046161e-11,4.458028515352766e-05,1.1889691689046161e-11,2.660823261115031e-07,8.501156434016898e-11,4.299665912125231e-07,0.0,122,122,244,122,122,244,214,30,214,30,0,0,0,0,0,0,0,0,0,0,0,107,107,0,107,0.943582917,0.4676541990000001,0.45926287000000005,0.0,0.0,0.16799264399999997,0.016665847999999817,0.995943403999263,687.7578125,1.41015625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,1000193,lsmr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,1.6492969927053355e-16,5.41096263700066e-24,30480656.57148813,1.2842495834943217e-08,6.9028535988641895e-09,5.738574197857376e-13,5.3750094121753006e-05,5.738574197857376e-13,1.2842493614255388e-08,4.8746769806746176e-12,2.4935729294936825e-08,0.0,145,146,291,145,146,291,257,34,257,34,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,1.165789126,0.5889584700000002,0.5563816440000002,0.0,0.0,0.22516056100000004,0.02044901199999949,1.2184655160017428,687.7578125,1.41796875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,1000193,lsmb,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.079980323214172e-14,5.41096263700066e-24,13084511569.641083,2.6608232416329654e-07,1.1862025885513142e-07,1.1889691689046161e-11,4.458028515352766e-05,1.1889691689046161e-11,2.660823261115031e-07,8.501156434016898e-11,4.299665912125231e-07,0.0,122,123,245,122,123,245,215,30,215,30,0,0,0,0,0,0,0,0,0,0,0,107,107,0,107,0.806382756,0.4379598550000003,0.3556868159999999,0.0,0.0,0.11970147399999999,0.012736084999999786,0.8467747429967858,687.74609375,1.40625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,3000196,lsrn,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,9.70310033885437e-14,5.41096263700066e-24,17932299646.577824,3.1149799901210235e-07,2.27356537944695e-05,1.3919057302074796e-11,0.00729881214857697,1.3919057302074796e-11,3.1149798234605705e-07,9.938319966790215e-11,3.20069393258957e-07,0.0,51,1075,1126,51,83,134,1104,22,112,22,0,1024,0,32,40,40,40,40,1024,16777216,32,40,40,1024,512,1.535547859,0.17602370099999998,0.6959034550000001,0.0,0.150560375,0.06627877,0.5130603280000001,1.5690325769974152,709.0,22.66015625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,4000200,sparse_embedding_lsqr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,1.3652343485500576e-15,5.41096263700066e-24,252308957.70809746,3.6949077776719396e-08,7.930860433275687e-06,1.651042190579908e-12,0.021464298733519963,1.651042190579908e-12,3.694912398526406e-08,1.2503123331904365e-11,3.988659623408946e-08,0.0,35,2083,2118,35,99,134,2096,22,112,22,0,2048,0,64,24,24,24,24,0,0,0,24,24,2048,512,1.952194344,0.13899830400000002,1.5011693210000003,0.0,0.224668015,0.08342178500000003,0.08735870399999968,2.0052132479977445,728.40234375,42.0546875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,5000202,spir,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,5.6016178345002395e-24,5.41096263700066e-24,0.03523498687569233,2.3667737184826603e-12,3.047887152896083e-09,1.057575316169925e-16,0.1287781391644861,1.057575316169925e-16,2.7072394128843754e-12,8.114615573732425e-13,2.1695091494870652e-12,0.0,5,1029,1034,5,37,42,1032,2,40,2,0,1024,0,32,4,4,4,4,0,0,0,1,1,1024,512,0.976105548,0.020517162,0.6977757640000001,0.0,0.162768735,0.007486187,0.095043887,1.0297247290000087,711.39453125,25.05078125,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,190,6000204,fossils,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,1.3050926383357907e-24,5.41096263700066e-24,-0.7588058307016486,1.1424065118581e-12,2.013843039619884e-09,5.1047589321189975e-17,0.17628077385031807,5.1047589321189975e-17,1.8554877642822024e-12,6.495596336134236e-13,3.01478088515894e-13,0.0,4,6148,6152,4,196,200,6150,2,198,2,0,6144,0,192,3,3,3,3,0,0,0,1,1,6144,512,4.810650309,0.014026026,4.108520572000003,0.0,0.460097451,0.007506004,0.22800625999999657,4.850833875003445,775.2890625,88.94921875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,191,1000194,amfls,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,6.542624986708117e-17,1.471574614782406e-24,44460027.87645314,8.088649446420654e-09,3.924953111892089e-08,3.614353129278733e-13,0.0004852420837237467,3.614353129278733e-13,8.088660651841722e-09,3.0622146532234134e-12,1.2150521520067885e-08,0.0,229,229,458,63,63,126,428,30,96,30,0,0,0,0,0,0,0,0,7,114688,3,48,48,7,214,0.82554874,0.3464461680000001,0.41775442800000007,0.036026266,0.0024553839999999997,0.187152539,0.022866493999999828,0.8675147660105722,684.91796875,6.390625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,191,2000197,fixed_rbgk,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,4.73771219188547e-14,1.471574614782406e-24,32194848593.789127,2.1766286297587532e-07,9.841154817545445e-08,9.726103908162621e-12,4.5212833659346796e-05,9.726103908162621e-12,2.1766285970327555e-07,6.331823299734518e-11,3.1257909068499543e-07,0.0,319,319,638,47,47,94,612,26,68,26,0,0,0,0,0,0,0,0,8,131072,1,34,34,8,306,1.233327292,0.5088029209999999,0.5974768309999999,0.08385549500000003,0.010900383999999999,0.192748419,0.03229166100000015,1.2848439730005339,697.6640625,11.3046875,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,191,1000194,lsqr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,5.272480207285368e-16,1.471574614782406e-24,358288335.4745308,2.2961881907381566e-08,1.9862361186325052e-08,1.0260346956034522e-12,8.650145169477547e-05,1.0260346956034522e-12,2.2961878802736848e-08,7.338512547456342e-12,3.707801878643181e-08,0.0,145,145,290,145,145,290,256,34,256,34,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,1.105662738,0.5485779159999999,0.537701932,0.0,0.0,0.16472143599999997,0.01938288999999993,1.157253067001875,687.765625,1.41015625,
large_dense_ordinary_v2,four_separated_outliers_loaded_tall,191,1000194,lsmr,16384,512,512,haar,separated_outliers,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.606904559599964e-16,1.471574614782406e-24,516922789.2674005,2.7580617396280243e-08,1.0352369716990327e-08,1.232419471927441e-12,3.753494553166361e-05,1.232419471927441e-12,2.758061145847256e-08,8.66647463620063e-12,5.3182528870300124e-08,0.0,145,146,291,145,146,291,257,34,257,34,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,1.066311266,0.529730361,0.5167775490000002,0.0,0.0,0.20566601400000004,0.019803355999999828,1.1182776610003202,687.7890625,1.43359375,
