suite,case,instance_seed,algorithm_seed,method,m,n,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,1000116,amfls,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.915096282373,0.9150962823730004,-4.852923330629906e-16,0.9154572740989804,1.620877278460764e-13,0.2524462606379321,1.6859941055526286e-13,1.6859941055526286e-13,2.6657991443736105e-12,6.6494301073431965e-12,2.5716470978215776e-12,0.0,72,72,144,47,47,94,114,30,64,30,0,0,0,0,0,0,0,0,1,16384,1,32,32,1,57,0.676581683,0.3132121299999999,0.34143545399999997,0.00789166,0.001316715,0.226645416,0.012725724000000096,0.7326163209945662,683.56640625,2.234375,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,2000119,fixed_rbgk,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823730008,0.9150962823730004,3.6396924979724294e-16,0.9154572740989806,1.2547978829501454e-14,0.2524462606379317,1.305207903415664e-14,1.305207903415664e-14,1.4889731391565352e-13,1.5169126886859698e-12,7.671673631079974e-14,0.0,308,308,616,52,52,104,576,40,64,40,0,0,0,0,0,0,0,0,8,131072,1,32,32,8,288,1.057246277,0.43761998599999996,0.5058303259999999,0.058396224,0.027601021000000003,0.25484928999999995,0.02779872000000011,1.0972994070034474,693.90625,9.14453125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,1000116,lsqr,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823730001,0.9150962823730004,-3.6396924979724294e-16,0.9154572740989806,1.6199605066071706e-13,0.252446260637932,1.6850405034743987e-13,1.6850405034743987e-13,2.675175747354636e-12,6.6462947047990824e-12,2.5806957020877385e-12,0.0,52,52,104,52,52,104,64,40,64,40,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0.460241842,0.21373544299999994,0.23710272599999999,0.0,0.0,0.249207566,0.009403673000000085,0.4933108670011279,686.19140625,1.42578125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,1000116,lsmr,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823730008,0.9150962823730004,3.6396924979724294e-16,0.91545727409898,1.0732020821930807e-13,0.25244626063793196,1.1163167061991374e-13,1.1163167061991374e-13,2.8024849484315775e-12,4.769555822637143e-12,2.7510594613795926e-12,0.0,52,53,105,52,53,105,65,40,65,40,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0.408050529,0.19501766299999998,0.204599525,0.0,0.0,0.21032708499999997,0.00843334100000001,0.4483369480003603,686.1875,1.42578125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,1000116,lsmb,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823730013,0.9150962823730004,9.705846661259812e-16,0.91545727409898,1.0791168026094095e-13,0.2524462606379319,1.1224690435108135e-13,1.1224690435108135e-13,2.780626886231264e-12,4.789630959409293e-12,2.7343797344136657e-12,0.0,52,53,105,52,53,105,65,40,65,40,0,0,0,0,0,0,0,0,0,0,0,32,32,0,32,0.422413642,0.19560391700000002,0.217798141,0.0,0.0,0.22645496199999998,0.009011583999999961,0.45895883000048343,686.203125,1.44140625,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,3000119,lsrn,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823730004,0.9150962823730004,0.0,0.91545727409898,2.4762679056231006e-12,0.252446260637932,2.5757490391958528e-12,2.5757490391958528e-12,1.7831614230322295e-11,8.606982098667823e-11,1.0554516194171321e-11,0.0,78,1102,1180,78,110,188,1152,28,160,28,0,1024,0,32,64,64,64,64,1024,17301504,32,64,64,1024,512,1.779671944,0.27055737499999993,0.7938728580000002,0.0,0.137821675,0.12559147,0.5774200359999999,1.8210047600005055,708.35546875,23.58984375,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,8000143,rbcg,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823729998,0.9150962823730004,-7.279384995944859e-16,0.9154572740989808,1.9594320520729075e-14,0.252446260637932,2.0381499166692032e-14,2.0381499166692032e-14,2.1984536509676808e-13,1.7584837305340688e-12,1.0577246134624587e-13,0.0,309,301,610,53,53,106,568,42,64,42,0,0,0,0,288,280,32,32,8,4096,1,32,32,8,288,1.084641089,0.44306400599999995,0.5085668499999998,0.011711295,0.08969359999999998,0.264089754,0.031605338000000274,1.1195784060037113,758.58984375,73.8203125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,113,7000129,aplicur,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9150962823730002,0.9150962823730004,-2.426461665314953e-16,0.9154572740989809,3.283630754614861e-16,0.252446260637932,3.415546735499503e-16,3.415546735499503e-16,8.016458197943041e-15,1.0943151599775805e-12,4.624128650054933e-15,0.0,20,17,37,20,17,37,19,18,19,18,0,0,0,0,11,8,11,8,640,327680,64,8,3,512,512,2.929176961,0.084742113,0.071859502,0.0,0.0,0.08856209099999998,2.772575346,2.9745455809970736,913.078125,228.3125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,114,1000117,amfls,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9289850257333155,0.9289850257333157,-1.1950924868232148e-16,0.929367879870875,1.8201123162490273e-13,0.27018321662885386,1.8790275370360136e-13,1.8790275370360136e-13,3.175350080720776e-12,8.006228964413366e-12,3.030606800084219e-12,0.0,72,72,144,47,47,94,114,30,64,30,0,0,0,0,0,0,0,0,1,16384,1,32,32,1,57,0.559222022,0.276350793,0.266283689,0.005952162999999999,0.001027993,0.18351785000000004,0.009607384000000068,0.6009859780024271,684.06640625,2.73828125,
large_dense_ridge_v1,ridge_smooth_tail_loaded_tall_regularization_ratio_1e-2,114,2000120,fixed_rbgk,16384,512,512,haar,smooth,tail_loaded,0.01,0.01,1e-10,1,1,0,,0,10,0.9289850257333154,0.9289850257333157,-2.3901849736464297e-16,0.9293678798708747,1.5542256489116474e-14,0.270183216628854,1.604534383400701e-14,1.604534383400701e-14,1.9499253454234386e-13,1.7589366272415222e-12,9.821324717347465e-14,0.0,308,308,616,52,52,104,576,40,64,40,0,0,0,0,0,0,0,0,8,131072,1,32,32,8,288,1.019202813,0.4214191110000002,0.48663217799999997,0.05818794999999999,0.026284715,0.22966621599999998,0.02667885899999979,1.0603812879999168,695.6484375,10.87109375,
