suite,case,instance_seed,algorithm_seed,method,m,n,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,102,1000105,lsmb,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.304112425247925e-28,0.0,3.2826381907826837e+280,2.7026121485052058e-14,9.799882479308812e-14,3.800107096202538e-17,0.03626078009280411,3.800107096202538e-17,2.7026491941411424e-14,4.543676701302051e-13,3.931424884835905e-15,0.0,8,9,17,8,9,17,9,8,9,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0.01983713,0.009379512999999999,0.009655500000000001,0.0,0.0,0.008775756,0.0008021170000000015,0.03959387799841352,667.96875,0.27734375,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,102,3000108,lsrn,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,4.0273171877833e-15,0.0,1.8099701150977617e+293,6.346114707270345e-08,1.6875997366856256e-06,8.923187720361669e-11,0.26592644705149254,8.923187720361669e-11,6.346114707193887e-08,8.968620687269636e-11,6.415791889348375e-08,0.0,58,4154,4212,58,186,244,4190,22,222,22,0,4096,0,128,47,47,47,47,4096,8388608,128,47,47,4096,2048,10.43421576,0.07178978100000001,1.1173346339999999,0.0,8.760152682,0.025807376000000003,0.4849386630000012,10.455116869001358,988.85546875,321.2109375,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,103,1000106,amfls,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.622060347906925e-28,0.0,3.4255313902346384e+280,2.7608079157932964e-14,2.5514197473084115e-12,3.881935392712897e-17,0.9241569225852069,3.881935392712897e-17,2.759985410708047e-14,4.5436848841317023e-13,4.955467738124543e-15,0.0,6,6,12,6,6,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0.019581054,0.009264534,0.009405117000000001,6.871000000000001e-05,0.000123863,0.009180215,0.0007188299999999998,0.04562294000061229,660.14453125,0.23046875,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,103,2000109,fixed_rbgk,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,4.4185408211567325e-28,0.0,1.9857951250755895e+280,2.1020325452182543e-14,1.2063331620642321e-12,2.955640081744867e-17,0.5738889080516013,2.955640081744867e-17,2.1023159516782925e-14,4.543592254600605e-13,8.706798734533308e-15,0.0,40,40,80,8,8,16,72,8,8,8,0,0,0,0,0,0,0,0,8,16384,1,4,4,8,36,0.053559587,0.023163821,0.025984699000000003,0.0022605969999999996,0.000188724,0.010566553000000001,0.0019617459999999947,0.07307748699531658,669.53125,1.8046875,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,103,1000106,lsqr,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.304112425247925e-28,0.0,3.2826381907826837e+280,2.7026121485052058e-14,9.799882479308812e-14,3.800107096202538e-17,0.03626078009280411,3.800107096202538e-17,2.7026491941411424e-14,4.543676701302051e-13,3.931424884835905e-15,0.0,8,8,16,8,8,16,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0.022065827,0.010790114,0.010558176,0.0,0.0,0.010443310999999999,0.000717536999999999,0.04173096399608767,667.8828125,0.17578125,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,103,1000106,lsmr,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.244085040741263e-28,0.0,3.2556604865248422e+280,2.6914837990857874e-14,9.420201245694987e-14,3.78445967168358e-17,0.03500002953350392,3.78445967168358e-17,2.6914672713985144e-14,4.543675136559599e-13,3.8202597712662846e-15,0.0,8,9,17,8,9,17,9,8,9,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0.023039887,0.010790712,0.011480519,0.0,0.0,0.010299902,0.0007686559999999995,0.04254221700102789,667.8984375,0.234375,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,103,1000106,lsmb,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.304112425247925e-28,0.0,3.2826381907826837e+280,2.7026121485052058e-14,9.799882479308812e-14,3.800107096202538e-17,0.03626078009280411,3.800107096202538e-17,2.7026491941411424e-14,4.543676701302051e-13,3.931424884835905e-15,0.0,8,9,17,8,9,17,9,8,9,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0.02294582,0.010663604999999998,0.011477292,0.0,0.0,0.010123008,0.0008049230000000008,0.043423112998425495,667.9453125,0.265625,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,103,3000109,lsrn,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,3.5500179466133133e-15,0.0,1.5954607228161922e+293,5.958202704350794e-08,1.4718908086413625e-06,8.377749790682291e-11,0.2470360411817744,8.377749790682291e-11,5.9582027043358276e-08,8.423182757590195e-11,6.017377444468382e-08,0.0,58,4154,4212,58,186,244,4190,22,222,22,0,4096,0,128,47,47,47,47,4096,8388608,128,47,47,4096,2048,10.741709095,0.08210253799999999,1.1389812639999992,0.0,9.027090642,0.029364598999999998,0.49353465100000093,10.76325227900088,988.84375,321.15234375,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,104,1000107,amfls,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.622060347906925e-28,0.0,3.4255313902346384e+280,2.7608079157932964e-14,2.5514197473084115e-12,3.881935392712897e-17,0.9241569225852069,3.881935392712897e-17,2.759985410708047e-14,4.5436848841317023e-13,4.955467738124543e-15,0.0,6,6,12,6,6,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0.018234902,0.008104782999999999,0.009155076,6.900199999999999e-05,0.000113533,0.008758680999999999,0.0007925080000000019,0.04550690199539531,660.171875,0.26171875,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,104,2000110,fixed_rbgk,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,1.9697116644416912e-27,0.0,8.852342842062635e+280,4.438143378082429e-14,4.0183715359506706e-12,6.240414539075962e-17,0.9054172417671807,6.240414539075962e-17,4.4376767969969716e-14,4.5439207320463374e-13,1.1527803232341e-14,0.0,40,40,80,8,8,16,72,8,8,8,0,0,0,0,0,0,0,0,8,16384,1,4,4,8,36,0.054681555,0.023117383000000002,0.027118029,0.002274803,0.000198653,0.010524082999999998,0.001972687000000003,0.07324747600068804,669.5703125,1.82421875,
large_dense_geometry_rank_v1,clustered_coherent_consistent_square,104,1000107,lsqr,2048,2048,2048,coherent,clusters,energy_balanced,0.0,0.0,1e-10,1,1,0,,0,8,7.304112425247925e-28,0.0,3.2826381907826837e+280,2.7026121485052058e-14,9.799882479308812e-14,3.800107096202538e-17,0.03626078009280411,3.800107096202538e-17,2.7026491941411424e-14,4.543676701302051e-13,3.931424884835905e-15,0.0,8,8,16,8,8,16,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0.021729405,0.010680496000000001,0.010342502000000002,0.0,0.0,0.010355476,0.0007064069999999974,0.04114813799969852,667.87109375,0.1875,
