suite,case,instance_seed,algorithm_seed,method,m,n,nnz,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_sparse_application_v1,NIST_WELL1033,115,4000125,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.730134397673537e-07,,,0.0008203739633650947,1.4573015939905885e-15,0.0002926747316959613,9.963461469039832e-13,9.963461469039832e-13,,5.3328432009785364e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.051677216,0.0009994610000000003,0.0009631940000000002,0.0,0.04409681,0.00041782699999999996,0.005617750999999997,0.0526782369997818,578.19140625,13.40625,
large_sparse_application_v1,NIST_WELL1033,115,5000127,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.730134397673491e-07,,,0.0008203739633650918,1.0507185372635622e-12,0.0002926747316959165,7.183683668501526e-10,7.183683668501526e-10,,1.12828414975886e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.037986147,0.000983517,0.0009429419999999997,0.0,0.031591008,3.1648999999999995e-05,0.004468679999999996,0.03894775299704634,573.4453125,8.671875,
large_sparse_application_v1,NIST_WELL1033,115,6000129,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.730134397673443e-07,,,0.000820373963365089,8.799682795477076e-16,0.0002926747316959592,6.016276989886789e-13,6.016276989886789e-13,,5.2732654952103983e-11,,,26,26,52,26,26,52,50,2,50,2,0,0,0,0,25,25,25,25,0,0,0,23,1,3840,320,0.10358228,0.000534454,0.000502984,0.0,0.092533867,3.6649e-05,0.010010974999999991,0.10519971899338998,596.95703125,32.18359375,
large_sparse_application_v1,NIST_WELL1033,116,1000119,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.827753295130284e-07,,,0.0008263022022922536,1.0651236702122574e-15,0.00029579790504066826,7.229925131314038e-13,7.229925131314038e-13,,5.227173737561941e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010498078,0.0030811299999999996,0.0028699920000000013,0.0014982360000000002,0.001377184,0.000580401,0.0016715359999999978,0.011564643995370716,556.79296875,1.20703125,
large_sparse_application_v1,NIST_WELL1033,116,2000122,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.827753295130795e-07,,,0.0008263022022922846,2.0671256259101323e-10,0.0002957979050406776,1.4031388025929514e-07,1.4031388025929514e-07,,2.103080366904337e-07,,,197,198,395,30,30,60,377,18,42,18,0,0,0,0,0,0,0,0,8,8264,1,21,21,8,188,0.014051457,0.0021750230000000003,0.0024080750000000004,0.00535673,0.002286888,0.000312156,0.0018247409999999995,0.014920689995051362,566.72265625,1.921875,
large_sparse_application_v1,NIST_WELL1033,116,1000119,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.827753295130362e-07,,,0.0008263022022922584,4.838866412486814e-14,0.00029579790504064284,3.284561489065199e-11,3.284561489065199e-11,,5.054453611129699e-11,,,216,216,432,216,216,432,398,34,398,34,0,0,0,0,0,0,0,0,0,0,0,199,199,0,199,0.006747,0.0026564859999999996,0.002581910000000001,0.0,0.0,0.00047994300000000004,0.0015086039999999998,0.007535822005593218,564.90625,0.1015625,
large_sparse_application_v1,NIST_WELL1033,116,1000119,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.82775329513035e-07,,,0.0008263022022922576,8.5880149535139375e-16,0.00029579790504067265,5.829436231394376e-13,5.829436231394376e-13,,5.205636903487566e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.010774218,0.0043496520000000025,0.004229833000000001,0.0,0.0,0.0005315279999999999,0.0021947329999999965,0.011631469009444118,564.83984375,0.0390625,
large_sparse_application_v1,NIST_WELL1033,116,1000119,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.8277532951303e-07,,,0.0008263022022922546,8.64123062311809e-16,0.0002957979050406716,5.865558356722257e-13,5.865558356722257e-13,,5.2061940514966086e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.010585042,0.004101690000000001,0.003966546,0.0,0.0,0.00057003,0.002516805999999999,0.011388361002900638,564.83984375,0.04296875,
large_sparse_application_v1,NIST_WELL1033,116,3000122,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.827753295130334e-07,,,0.0008263022022922566,2.0971085684813072e-15,0.00029579790504067244,1.42349084584098e-12,1.42349084584098e-12,,5.332947084033266e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.070473369,0.001790758,0.009070361999999988,0.0,0.033365313,0.000449945,0.026246936000000005,0.07138650499109644,572.64453125,7.84375,
large_sparse_application_v1,NIST_WELL1033,116,4000126,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.827753295130297e-07,,,0.0008263022022922543,1.443951626983196e-15,0.0002957979050406716,9.801361521002702e-13,9.801361521002702e-13,,5.265181282600418e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.052090593,0.0009673119999999995,0.0009250880000000003,0.0,0.044650881,0.00040318299999999994,0.005547311999999999,0.053011512994999066,578.21484375,13.41015625,
large_sparse_application_v1,NIST_WELL1033,116,5000128,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.827753295130287e-07,,,0.0008263022022922538,7.18409349953239e-13,0.00029579790504068176,4.876472055834451e-10,4.876472055834451e-10,,7.819113393473533e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.035316269,0.0006465639999999998,0.0006193039999999998,0.0,0.030207378,2.0779e-05,0.003843022999999994,0.03618223599914927,573.46875,8.6640625,
large_sparse_application_v1,NIST_WELL1033,116,6000130,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.827753295130323e-07,,,0.000826302202292256,1.1842458143656916e-15,0.0002957979050406721,8.038511221170885e-13,8.038511221170885e-13,,5.238939403714816e-11,,,26,26,52,26,26,52,50,2,50,2,0,0,0,0,25,25,25,25,0,0,0,23,1,3840,320,0.097270508,0.00047736599999999996,0.00045787,0.0,0.087699281,3.1820000000000004e-05,0.008635990999999996,0.09814938899944536,596.984375,32.1796875,
large_sparse_application_v1,NIST_WELL1033,117,1000120,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388516e-07,,,0.0008276449980751721,6.869580847868279e-16,0.0002986087400522842,4.655419469930762e-13,4.655419469930762e-13,,5.1188749068718916e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.01085908,0.0029558770000000004,0.003172473999999999,0.0015462669999999998,0.0013897609999999998,0.0005712170000000001,0.001794701000000001,0.011982662996160798,557.0078125,1.4296875,
large_sparse_application_v1,NIST_WELL1033,117,2000123,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.849962428389403e-07,,,0.0008276449980752256,2.8873870687348845e-10,0.00029860874005235415,1.9567420887382163e-07,1.9567420887382163e-07,,2.93263417243018e-07,,,197,198,395,30,30,60,377,18,42,18,0,0,0,0,0,0,0,0,8,8264,1,21,21,8,188,0.013961096,0.002078013,0.0024501830000000003,0.005271293,0.002322954,0.00029587499999999997,0.0018386529999999996,0.014841100011835806,566.734375,1.91796875,
large_sparse_application_v1,NIST_WELL1033,117,1000120,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388583e-07,,,0.0008276449980751761,6.888178257228166e-16,0.0002986087400522823,4.668022675794626e-13,4.668022675794626e-13,,5.119209806685852e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.010627131,0.004346254000000001,0.004237629000000002,0.0,0.0,0.0005310589999999998,0.0020432479999999966,0.01146656900527887,564.8515625,0.03515625,
large_sparse_application_v1,NIST_WELL1033,117,1000120,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388507e-07,,,0.0008276449980751715,3.85752142847811e-14,0.00029860874005226427,2.6141886617994823e-11,2.6141886617994823e-11,,8.966075002590758e-11,,,212,213,425,212,213,425,393,32,393,32,0,0,0,0,0,0,0,0,0,0,0,196,196,0,196,0.008240626,0.0033083729999999986,0.0032220729999999998,0.0,0.0,0.0005554140000000002,0.0017101800000000012,0.009073662004084326,564.8515625,0.0390625,
large_sparse_application_v1,NIST_WELL1033,117,1000120,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388443e-07,,,0.0008276449980751676,3.861496169317718e-14,0.00029860874005226286,2.6168822884271488e-11,2.6168822884271488e-11,,8.970314001743033e-11,,,212,213,425,212,213,425,393,32,393,32,0,0,0,0,0,0,0,0,0,0,0,196,196,0,196,0.008653212,0.0033530759999999987,0.0032533960000000013,0.0,0.0,0.0005128530000000001,0.002046740000000001,0.009452504004002549,564.8515625,0.03515625,
large_sparse_application_v1,NIST_WELL1033,117,3000123,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388505e-07,,,0.0008276449980751714,2.5086342130154188e-15,0.00029860874005228064,1.7000665421720006e-12,1.7000665421720006e-12,,5.303264616457587e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.070321944,0.0017846690000000007,0.009112905,0.0,0.033021877,0.00044839099999999997,0.026402493,0.07121103499957826,572.65625,7.83984375,
large_sparse_application_v1,NIST_WELL1033,117,4000127,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388529e-07,,,0.0008276449980751728,1.3218142220455973e-15,0.00029860874005228113,8.957751282382818e-13,8.957751282382818e-13,,5.182563560540679e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.044952639,0.001010582,0.000960426,0.0,0.038444247,0.00043219400000000006,0.0045373839999999985,0.04579833800380584,578.2265625,13.41015625,
large_sparse_application_v1,NIST_WELL1033,117,5000129,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.849962428388524e-07,,,0.0008276449980751726,6.6752326303284e-13,0.0002986087400522041,4.5237123838772836e-10,4.5237123838772836e-10,,7.28359247854766e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.038231187,0.000995504,0.000961589,0.0,0.031661611,3.213e-05,0.0046124830000000006,0.0391731280105887,573.5,8.6796875,
large_sparse_application_v1,NIST_WELL1033,117,6000131,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.849962428388501e-07,,,0.0008276449980751712,7.718016141845175e-16,0.00029860874005228064,5.230392277446696e-13,5.230392277446696e-13,,5.1279438436248026e-11,,,25,25,50,25,25,50,48,2,48,2,0,0,0,0,24,24,24,24,0,0,0,22,1,3840,320,0.103831167,0.00046268499999999995,0.00044330499999999996,0.0,0.092985305,3.2963e-05,0.009939871999999988,0.10480587900383398,597.0,32.1796875,
large_sparse_application_v1,NIST_WELL1033,118,1000121,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769739e-07,,,0.0008282402280600562,8.071165557723592e-16,0.0003000534824029235,5.465785816714166e-13,5.465785816714166e-13,,5.094532286695851e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.01039168,0.002956471999999998,0.002831608000000001,0.0015109789999999995,0.001418461,0.000568256,0.0016741600000000016,0.01148138901044149,556.796875,1.20703125,
large_sparse_application_v1,NIST_WELL1033,118,2000124,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.859818753769889e-07,,,0.0008282402280600652,1.312118355122118e-10,0.00030005348240295417,8.885653309903672e-08,8.885653309903672e-08,,1.3319942568075123e-07,,,197,198,395,30,30,60,377,18,42,18,0,0,0,0,0,0,0,0,8,8264,1,21,21,8,188,0.011112173,0.0015279719999999998,0.001701485,0.004491575000000001,0.001914238,0.000214482,0.0014769030000000003,0.011888241991982795,566.75390625,1.92578125,
large_sparse_application_v1,NIST_WELL1033,118,1000121,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769765e-07,,,0.0008282402280600578,8.444721519581918e-16,0.00030005348240292094,5.718757567011162e-13,5.718757567011162e-13,,5.098745928981257e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.011354498,0.004738909999999999,0.004581125000000001,0.0,0.0,0.0005599569999999999,0.0020344629999999994,0.012225865008076653,564.8671875,0.0390625,
large_sparse_application_v1,NIST_WELL1033,118,1000121,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769778e-07,,,0.0008282402280600585,8.460635130758575e-16,0.0003000534824029212,5.729534249714541e-13,5.729534249714541e-13,,5.09994343806115e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.007406419,0.0028668469999999966,0.0027993519999999993,0.0,0.0,0.0003535480000000001,0.0017402200000000046,0.008137552998960018,564.8671875,0.04296875,
large_sparse_application_v1,NIST_WELL1033,118,1000121,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769765e-07,,,0.0008282402280600578,8.444721519581918e-16,0.00030005348240292094,5.718757567011162e-13,5.718757567011162e-13,,5.098745928981257e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.008015173,0.0030313690000000016,0.0029617890000000007,0.0,0.0,0.000354646,0.002022014999999998,0.008791771993855946,564.87890625,0.05078125,
large_sparse_application_v1,NIST_WELL1033,118,3000124,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769753e-07,,,0.000828240228060057,4.130644688265573e-15,0.00030005348240292066,2.7972687450826346e-12,2.7972687450826346e-12,,5.4326866050169365e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.059861967,0.0017783809999999997,0.007305463999999997,0.0,0.028656593,0.0004452799999999999,0.022121529,0.0607030769897392,572.68359375,7.85546875,
large_sparse_application_v1,NIST_WELL1033,118,4000128,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769715e-07,,,0.0008282402280600547,1.7045451977344105e-15,0.00030005348240291985,1.154316424200905e-12,1.154316424200905e-12,,5.1852751900803854e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.047143766,0.0007905359999999999,0.000752942,0.0,0.040810634,0.0003565780000000001,0.004789653999999997,0.047936785995261744,578.24609375,13.41796875,
large_sparse_application_v1,NIST_WELL1033,118,5000130,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.859818753769762e-07,,,0.0008282402280600577,9.353820471810373e-13,0.00030005348240299385,6.33439853281009e-10,6.33439853281009e-10,,9.993337609844687e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.037505183,0.0009863000000000003,0.000933774,0.0,0.03099599,3.1539e-05,0.004589118999999996,0.038467922000563703,573.5,8.671875,
large_sparse_application_v1,NIST_WELL1033,118,6000132,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.859818753769763e-07,,,0.0008282402280600577,5.580951855355747e-16,0.00030005348240292094,3.7794154111455853e-13,3.7794154111455853e-13,,5.069253016218644e-11,,,24,24,48,24,24,48,46,2,46,2,0,0,0,0,23,23,23,23,0,0,0,21,1,3840,320,0.107978532,0.000445487,0.000488827,0.0,0.096628662,3.2730999999999995e-05,0.010415556000000006,0.10897157700674143,597.0234375,32.18359375,
large_sparse_application_v1,NIST_WELL1033,119,1000122,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291426e-07,,,0.0008318693718542249,1.0562074487786774e-15,0.00029922627214635654,7.121422717141186e-13,7.121422717141186e-13,,5.152271664355974e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.01077866,0.002983966000000001,0.0028690459999999997,0.0015057189999999993,0.001395337,0.0005811430000000001,0.0020245920000000004,0.011885590996826068,556.796875,1.20703125,
large_sparse_application_v1,NIST_WELL1033,119,2000125,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.920066518291395e-07,,,0.0008318693718542229,3.967518308798373e-11,0.00029922627214635513,2.6750781816225316e-08,2.6750781816225316e-08,,4.013584619628712e-08,,,198,199,397,31,31,62,377,20,42,20,0,0,0,0,0,0,0,0,8,8264,1,21,21,8,188,0.01197782,0.0015433189999999998,0.0017122669999999997,0.004555633999999999,0.002518663,0.000226154,0.0016479370000000012,0.01283504099410493,566.9296875,2.06640625,
large_sparse_application_v1,NIST_WELL1033,119,1000122,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291435e-07,,,0.0008318693718542254,2.5469024743587657e-14,0.00029922627214636185,1.7172354881812834e-11,1.7172354881812834e-11,,7.62004775906477e-11,,,209,209,418,209,209,418,386,32,386,32,0,0,0,0,0,0,0,0,0,0,0,193,193,0,193,0.005680275,0.0021967980000000007,0.002118472,0.0,0.0,0.000325936,0.0013650049999999994,0.006451052991906181,564.88671875,0.0390625,
large_sparse_application_v1,NIST_WELL1033,119,1000122,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291415e-07,,,0.0008318693718542241,2.3034216574703833e-14,0.00029922627214636326,1.5530698384708984e-11,1.5530698384708984e-11,,7.37415315473704e-11,,,209,210,419,209,210,419,387,32,387,32,0,0,0,0,0,0,0,0,0,0,0,193,193,0,193,0.008222963,0.0032885510000000002,0.003195472000000001,0.0,0.0,0.000498706,0.0017389399999999983,0.009131180006079376,564.88671875,0.03515625,
large_sparse_application_v1,NIST_WELL1033,119,1000122,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291433e-07,,,0.0008318693718542252,2.3021843490428317e-14,0.0002992262721463636,1.5522355898245474e-11,1.5522355898245474e-11,,7.373331356739887e-11,,,210,211,421,210,211,421,387,34,387,34,0,0,0,0,0,0,0,0,0,0,0,193,193,0,193,0.008533477,0.0032953640000000003,0.0031970339999999996,0.0,0.0,0.0005478490000000001,0.0020410789999999995,0.009398231995874085,564.90625,0.0546875,
large_sparse_application_v1,NIST_WELL1033,119,3000125,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291415e-07,,,0.0008318693718542241,2.0457527614661797e-15,0.00029922627214635557,1.379337951650099e-12,1.379337951650099e-12,,5.253186441094857e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.070137006,0.001968415,0.009156279999999994,0.0,0.032982824,0.000508994,0.026029487000000004,0.07107438800449017,572.71484375,7.8515625,
large_sparse_application_v1,NIST_WELL1033,119,4000129,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291407e-07,,,0.0008318693718542237,1.7609988828628374e-15,0.0002992262721463554,1.1873441589321283e-12,1.1873441589321283e-12,,5.224907465205645e-11,,,61,61,122,61,61,122,96,26,96,26,0,0,0,0,48,48,48,48,0,0,0,48,48,1280,320,0.04907754,0.000983939,0.00094689,0.0,0.042108454,0.0004163899999999999,0.005038257000000004,0.04996826399292331,578.2578125,13.40625,
large_sparse_application_v1,NIST_WELL1033,119,5000131,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.920066518291412e-07,,,0.000831869371854224,8.772673098193572e-13,0.000299226272146286,5.914928318652691e-10,5.914928318652691e-10,,9.368105956004867e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.031420017,0.0007607489999999998,0.000733446,0.0,0.02621764,2.8564e-05,0.0037081820000000043,0.03230295599496458,573.515625,8.6640625,
large_sparse_application_v1,NIST_WELL1033,119,6000133,fossils,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.920066518291464e-07,,,0.000831869371854227,1.4661656746948754e-15,0.0002992262721463567,9.885544317016634e-13,9.885544317016634e-13,,5.195315564507719e-11,,,29,29,58,29,29,58,56,2,56,2,0,0,0,0,28,28,28,28,0,0,0,26,1,3840,320,0.102892473,0.0005244039999999999,0.0005031889999999999,0.0,0.091505675,3.198e-05,0.010359204999999996,0.10382369300350547,597.05078125,32.19140625,
large_sparse_application_v1,NIST_WELL1033,120,1000123,amfls,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.73725168904298e-07,,,0.0008208076320943282,7.849481035417692e-16,0.00029712783241460334,5.363795761131779e-13,5.363795761131779e-13,,5.144210432223176e-11,,,142,142,284,142,142,284,256,28,256,28,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,0.010329013,0.0029723830000000008,0.002861727000000001,0.0014988179999999999,0.001361925,0.000579888,0.0016341599999999982,0.011395219000405632,556.796875,1.20703125,
large_sparse_application_v1,NIST_WELL1033,120,2000126,fixed_rbgk,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.737251689043023e-07,,,0.0008208076320943308,5.985969278434305e-11,0.00029712783241465457,4.090399925429254e-08,4.090399925429254e-08,,6.13442685863525e-08,,,205,208,413,32,32,64,393,20,44,20,0,0,0,0,0,0,0,0,8,8264,1,22,22,8,195,0.01620836,0.0022117479999999995,0.002450831,0.006136153,0.003280044,0.00033353599999999995,0.002129584000000001,0.01725733200146351,566.99609375,2.11328125,
large_sparse_application_v1,NIST_WELL1033,120,1000123,lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.737251689042849e-07,,,0.0008208076320943201,8.192173776293445e-16,0.00029712783241459396,5.597968423322638e-13,5.597968423322638e-13,,5.148656903879328e-11,,,273,273,546,273,273,546,512,34,512,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.010676244,0.004364075999999997,0.004198669999999998,0.0,0.0,0.000531429,0.0021134980000000044,0.011540378007339314,564.90625,0.04296875,
large_sparse_application_v1,NIST_WELL1033,120,1000123,lsmr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.737251689042918e-07,,,0.0008208076320943244,8.455550243330621e-16,0.0002971278324145955,5.777941796224796e-13,5.777941796224796e-13,,5.150564124092696e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.010906476,0.0043775249999999976,0.004308313000000003,0.0,0.0,0.000571603,0.0022206379999999996,0.01176544999179896,564.9140625,0.046875,
large_sparse_application_v1,NIST_WELL1033,120,1000123,lsmb,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.737251689042849e-07,,,0.0008208076320943201,8.193600707843894e-16,0.00029712783241459396,5.598943490256005e-13,5.598943490256005e-13,,5.148656666240548e-11,,,273,274,547,273,274,547,513,34,513,34,0,0,0,0,0,0,0,0,0,0,0,256,256,0,256,0.01435113,0.005616861999999999,0.005410534,0.0,0.0,0.0006928850000000001,0.003323734,0.015411963991937228,564.9453125,0.07421875,
large_sparse_application_v1,NIST_WELL1033,120,3000126,lsrn,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.737251689042904e-07,,,0.0008208076320943235,2.6822451981745505e-15,0.00029712783241459526,1.832861989139035e-12,1.832861989139035e-12,,5.337750371202612e-11,,,110,750,860,110,130,240,832,28,212,28,0,640,0,20,96,96,96,96,640,661120,20,96,96,640,320,0.056331994,0.0012973399999999993,0.007071790000000008,0.0,0.026349387,0.00031236599999999996,0.021613476999999996,0.05719130899524316,572.71875,7.84765625,
large_sparse_application_v1,NIST_WELL1033,120,4000130,sparse_embedding_lsqr,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.737251689042995e-07,,,0.0008208076320943291,4.059751231250034e-14,0.0002971278324145978,2.7741549214749692e-11,2.7741549214749692e-11,,9.221762958704218e-11,,,54,54,108,54,54,108,84,24,84,24,0,0,0,0,42,42,42,42,0,0,0,42,42,1280,320,0.0513072,0.0008767580000000002,0.000835928,0.0,0.0442779,0.00038029299999999997,0.005316613999999997,0.052297471003839746,578.27734375,13.4140625,
large_sparse_application_v1,NIST_WELL1033,120,5000132,spir,1033,320,4732,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.737251689042974e-07,,,0.0008208076320943278,8.491821074125077e-13,0.0002971278324145155,5.802726788709014e-10,5.802726788709014e-10,,9.201686453185766e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.037479885,0.0009865020000000002,0.0009732530000000001,0.0,0.030807846,3.1828999999999996e-05,0.004712283999999997,0.038425402002758346,573.53515625,8.66796875,
